customer_id,gender,senior_citizen,partner,dependents,tenure_months,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-104476,Male,0,Yes,Yes,18.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (auto),114.86,2066.52,Yes
CUST-632661,Male,1,Yes,Yes,5.0,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,92.49,454.8,No
CUST-475929,Female,0,No,No,43.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (auto),102.95,4413.99,No
CUST-428195,Female,0,No,No,8.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,74.9,581.26,Yes
CUST-901255,Female,0,No,No,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.7,53.64,No
CUST-271714,Male,0,No,Yes,39.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,83.02,3255.36,Yes
CUST-725213,Female,0,No,No,33.0,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Credit card (auto),64.69,2126.83,No
CUST-864520,Female,0,Yes,No,13.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (auto),118.75,1550.31,No
CUST-591110,Male,0,No,No,3.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,367.05,Yes
CUST-654083,Male,0,Yes,Yes,26.0,No,No phone service,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),74.48,1932.48,No
CUST-186465,Female,0,Yes,No,36.0,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,92.83,3334.93,Yes
CUST-749591,Male,0,No,No,23.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),110.33,2541.04,No
CUST-359303,Female,1,Yes,Yes,17.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),35.87,617.53,No
CUST-633932,Female,0,No,No,1.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,109.65,117.5,No
CUST-837301,Male,0,Yes,No,30.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (auto),102.72,3071.58,No
CUST-625168,Male,0,Yes,No,26.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (auto),57.81,1522.88,No
CUST-783978,Female,0,Yes,No,12.0,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,80.89,969.16,No
CUST-194782,Female,0,No,No,20.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,115.76,2314.11,No
CUST-294568,Male,0,No,No,6.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,96.01,577.98,No
CUST-448663,Female,1,Yes,Yes,41.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (auto),99.03,4071.29,Yes
CUST-909531,Female,0,Yes,No,30.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (auto),117.46,3548.39,Yes
CUST-506427,Female,0,Yes,No,2.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (auto),112.15,225.5,No
CUST-531689,Female,0,Yes,No,48.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,118.75,5690.67,No
CUST-232863,Male,0,No,No,27.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,96.39,2605.79,No
CUST-618258,Male,0,No,No,37.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,One year,No,Credit card (auto),101.1,3746.84,No
CUST-254771,Female,0,Yes,Yes,7.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),42.45,291.91,No
CUST-709047,Male,0,Yes,Yes,71.0,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,75.33,5336.03,No
CUST-643078,Female,0,No,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (auto),50.47,770.43,No
CUST-251290,Female,0,Yes,Yes,11.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (auto),118.75,1318.86,Yes
CUST-906148,Male,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,118.75,477.02,No
CUST-515101,Female,0,No,No,15.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,84.28,1277.68,No
CUST-153773,Male,0,Yes,No,39.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Electronic check,88.78,3460.98,No
CUST-587142,Female,0,Yes,No,1.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),45.22,32.84,Yes
CUST-540283,Male,0,Yes,Yes,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,43.23,1870.0,No
CUST-139279,Female,0,No,No,46.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (auto),118.75,5462.13,No
CUST-711669,Female,0,Yes,Yes,4.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,118.75,496.84,No
CUST-376544,Male,0,No,No,40.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,Yes,Electronic check,100.82,4016.25,No
CUST-378593,Female,0,Yes,Yes,11.0,No,No phone service,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (auto),76.33,844.92,Yes
CUST-315356,Female,0,Yes,Yes,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (auto),38.64,800.01,No
CUST-581225,Female,1,No,No,1.0,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,78.3,87.88,Yes
CUST-804450,Female,1,Yes,Yes,15.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),44.61,680.21,No
CUST-931859,Female,0,Yes,No,55.0,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (auto),118.75,6523.53,Yes
CUST-250397,Male,0,Yes,Yes,35.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.77,,No
CUST-676995,Female,0,No,Yes,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,39.8,1614.32,No
CUST-488992,Male,0,Yes,Yes,7.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (auto),118.75,836.5,No
CUST-376729,Female,0,No,No,1.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,108.8,113.49,Yes
CUST-855897,Female,0,Yes,Yes,8.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,118.75,955.45,No
CUST-541177,Male,0,Yes,Yes,15.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,118.75,1791.56,No
CUST-408928,Male,0,Yes,Yes,15.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,107.66,1618.35,No
CUST-883631,Female,0,Yes,No,3.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,115.93,352.14,Yes
CUST-268956,Male,0,No,Yes,51.0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (auto),92.18,4690.2,No
CUST-672486,Female,0,Yes,Yes,72.0,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Mailed check,82.61,5940.06,No
CUST-445814,Male,1,No,No,14.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,1659.66,Yes
CUST-608807,Female,0,Yes,Yes,35.0,No,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,97.95,3439.59,Yes
CUST-977562,Male,0,No,No,42.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Electronic check,96.75,4068.97,No
CUST-566841,Male,0,Yes,No,53.0,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (auto),118.75,6296.25,No
CUST-183969,Female,0,No,Yes,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.91,1347.64,No
CUST-727114,Female,0,Yes,No,65.0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,97.95,6353.0,No
CUST-759822,Male,0,No,No,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),40.28,647.93,No
CUST-936243,Male,1,No,No,13.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,92.79,1201.22,Yes
CUST-873328,Female,0,No,No,20.0,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Mailed check,85.27,1702.93,Yes
CUST-149585,Female,0,Yes,Yes,51.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (auto),65.29,3338.67,No
CUST-624926,Male,0,No,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (auto),35.0,1681.17,No
CUST-382581,Female,1,Yes,No,30.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (auto),118.75,3547.53,No
CUST-565328,Female,0,Yes,Yes,28.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,118.75,3319.87,Yes
CUST-194219,Female,1,No,No,48.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.1,1928.0,No
CUST-413686,Female,0,No,No,26.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,118.75,3095.66,No
CUST-964465,Female,0,Yes,No,15.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),54.31,807.73,No
CUST-399215,Male,0,No,No,61.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (auto),81.31,4969.4,No
CUST-653078,Female,0,No,No,41.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,34.32,1384.81,No
CUST-165597,Female,0,Yes,Yes,11.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,113.28,1244.88,Yes
CUST-391406,Female,1,Yes,Yes,43.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.85,2256.53,No
CUST-807403,Male,0,No,No,31.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,One year,No,Credit card (auto),70.14,2165.48,No
CUST-804153,Male,0,Yes,No,29.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Electronic check,116.53,3386.7,No
CUST-143001,Female,1,Yes,Yes,31.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,3676.74,Yes
CUST-557867,Male,1,Yes,No,35.0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,103.49,3613.26,No
CUST-263063,Female,1,No,No,21.0,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Credit card (auto),89.83,1878.33,No
CUST-321748,Male,1,Yes,Yes,3.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,97.18,304.74,No
CUST-162912,Female,0,Yes,Yes,7.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,88.61,628.64,No
CUST-300106,Female,1,Yes,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),42.7,1195.29,No
CUST-953977,Male,0,Yes,No,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),57.3,327.33,No
CUST-345933,Male,0,No,No,28.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,66.33,1838.64,No
CUST-650125,Female,0,No,No,44.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,41.49,1819.19,No
CUST-124855,Female,0,No,No,8.0,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,81.88,651.5,Yes
CUST-192027,Male,0,No,Yes,16.0,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (auto),93.64,1525.24,Yes
CUST-892405,Female,1,Yes,Yes,4.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (auto),38.97,148.21,No
CUST-339368,Female,0,No,No,11.0,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,80.46,881.6,Yes
CUST-961145,Male,0,No,No,11.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (auto),105.08,1153.35,Yes
CUST-739461,Male,0,No,No,34.0,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,No,Electronic check,118.75,4028.53,Yes
CUST-206225,Male,0,No,Yes,29.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (auto),46.92,1378.94,No
CUST-884756,Male,0,Yes,No,5.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,85.03,421.89,No
CUST-169897,Male,0,No,Yes,19.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,113.41,2135.63,Yes
CUST-627055,Male,0,Yes,Yes,1.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,44.77,50.37,No
CUST-937359,Female,0,No,Yes,16.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (auto),41.76,673.12,No
CUST-479677,Male,0,Yes,No,26.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,76.95,2009.82,No
CUST-137475,Female,0,No,No,22.0,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (auto),88.2,1936.74,No
CUST-482844,Male,0,No,No,2.0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (auto),107.07,200.82,No
CUST-879623,Male,0,No,No,7.0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (auto),100.71,705.65,No
CUST-807813,Female,0,Yes,No,40.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,61.85,2474.75,No
CUST-544504,Female,0,No,No,39.0,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,86.54,3369.09,No
CUST-958502,Male,0,No,No,28.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,54.11,1507.64,No
CUST-125105,Male,0,No,No,,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,68.3,892.65,Yes
CUST-332497,Male,0,No,No,30.0,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,100.52,3008.05,No
CUST-676633,Female,0,No,No,34.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,118.75,4050.93,No
CUST-327173,Male,0,No,No,62.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,118.75,7370.66,No
CUST-221611,Male,0,Yes,No,49.0,Yes,No,DSL,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,80.96,3978.5,No
CUST-622819,Male,0,Yes,Yes,3.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,42.62,118.18,No
CUST-928527,Male,1,No,No,19.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.02,1615.4,Yes
CUST-179974,Female,0,No,Yes,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,42.25,2275.72,No
CUST-405210,Female,0,Yes,Yes,9.0,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.09,552.31,No
CUST-717088,Male,1,Yes,No,48.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Mailed check,118.75,5716.69,No
CUST-285641,Male,0,Yes,No,52.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (auto),118.75,6185.83,No
CUST-303762,Male,0,No,No,72.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,101.69,7323.98,No
CUST-759511,Male,1,No,No,34.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,118.75,4052.84,No
CUST-603298,Female,0,No,Yes,9.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,82.85,756.88,Yes
CUST-185972,Female,1,Yes,Yes,14.0,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,76.63,1067.72,No
CUST-764547,Female,0,Yes,Yes,20.0,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Credit card (auto),118.75,2358.7,No
CUST-336086,Female,0,No,No,68.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (auto),118.75,8050.4,No
CUST-830607,Female,0,Yes,Yes,17.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (auto),55.42,930.41,No
CUST-974138,Female,0,Yes,No,22.0,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,104.84,2321.25,No
CUST-405711,Male,1,Yes,Yes,36.0,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (auto),78.02,2806.88,No
CUST-958455,Male,0,No,No,18.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,116.31,2100.9,No
CUST-243298,Male,0,No,No,27.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (auto),118.75,3210.43,Yes
CUST-907559,Female,0,Yes,No,12.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (auto),76.85,920.75,No
CUST-494332,Male,0,Yes,No,37.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,118.75,4387.94,No
CUST-494015,Female,0,No,Yes,23.0,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,93.9,2163.87,Yes
CUST-772253,Female,0,Yes,Yes,3.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,117.36,371.43,Yes
CUST-270779,Female,0,Yes,Yes,41.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,109.63,4497.76,No
CUST-177090,Male,1,Yes,Yes,11.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (auto),118.75,1289.73,No
CUST-414081,Male,0,Yes,No,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (auto),57.47,785.08,No
CUST-430870,Male,0,No,No,40.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,118.75,4751.57,No
CUST-178586,Female,0,No,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (auto),40.89,1141.05,No
CUST-716523,Female,0,Yes,No,53.0,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,101.69,5375.29,No
CUST-153813,Female,0,No,Yes,3.0,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (auto),102.18,317.8,No
CUST-802409,Male,0,Yes,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,38.59,1075.03,No
CUST-595816,Male,0,No,No,60.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (auto),35.19,2116.77,No
CUST-365823,Male,1,Yes,Yes,60.0,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Electronic check,88.66,5329.17,No
CUST-780355,Female,1,Yes,Yes,46.0,Yes,No,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (auto),93.43,4283.22,Yes
CUST-136802,Female,1,No,Yes,9.0,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (auto),107.14,962.79,Yes
CUST-203705,Male,1,No,No,41.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,99.58,4074.2,No
CUST-745679,Female,0,No,Yes,58.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,40.75,2369.98,No
CUST-688580,Male,0,No,No,36.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,58.21,2108.25,No
CUST-182690,Female,1,No,No,11.0,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,1308.23,Yes
CUST-295691,Male,1,No,No,9.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,114.47,1033.28,Yes
CUST-670770,Male,1,Yes,Yes,72.0,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,118.75,8547.26,No
CUST-250166,Female,0,Yes,Yes,6.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,51.47,314.64,No
CUST-920912,Male,0,No,No,57.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,51.92,2949.72,No
CUST-699751,Male,1,No,No,59.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,58.03,3404.13,No
